"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","geneSymbol"
"FBgn0031491",1309.04433213951,-0.0067948351530718,0.0761452395183437,-0.0892351931132202,0.928894996870809,1,"FBgn0031491","alpha4GT1"
"FBgn0031492",1142.99030331821,0.27178989587693,0.0519352301494507,5.23324716372331,1.66557782443176e-07,0.00171504548581738,"FBgn0031492","CG3542"
"FBgn0031493",1575.43224222896,0.118775005917791,0.0523251171794774,2.26994247352352,0.0232110736284526,1,"FBgn0031493","CG3605"
"FBgn0031494",41.1301518934054,1.54025050060449,0.219894288001082,7.00450436710254,2.47861692369988e-12,2.55223184633376e-08,"FBgn0031494","CG17219"
"FBgn0031495",2587.86962234368,-0.114748450226918,0.0625769248964039,-1.83371826622807,0.0666958257304094,1,"FBgn0031495","GABPI"
"FBgn0031496",22.9746021392957,1.0079522140905,0.232427514373416,4.33663035466246,1.44683636480078e-05,0.148980740483537,"FBgn0031496","CG17258"
"FBgn0031497",803.730058701525,0.1508954143829,0.0821554980654833,1.83670500375552,0.0662534561897345,1,"FBgn0031497","CG17259"
"FBgn0031498",265.207329032703,0.000558699018807898,0.109082420960582,0.00512180618919147,0.995913407785421,1,"FBgn0031498","CG17260"
"FBgn0031500",659.843192490908,-0.142424325703965,0.0786929098627836,-1.80987494238439,0.0703151827708666,1,"FBgn0031500","CG17221"
"FBgn0031501",62.4768182216373,0.758375999405771,0.219547412588842,3.4542698110773,0.000551785036583855,1,"FBgn0031501","CG17261"
"FBgn0031504",0,NA,NA,NA,NA,NA,"FBgn0031504","CG15403"
"FBgn0031505",2047.78881424996,-0.334384638994954,0.0728763761109923,-4.5883818164295,4.46695077357222e-06,0.0459961921154731,"FBgn0031505","CG12400"
"FBgn0031512",0.0591130080035493,-0.000949360839950808,0.0612146699379257,-0.0155087145109743,0.987626332155346,NA,"FBgn0031512","CG15404"
"FBgn0031513",15.6217866702913,0.708325304301618,0.237029320758193,2.98834465725961,0.00280493048334153,1,"FBgn0031513","CG3347"
"FBgn0031514",1.64113453401434,0.0206017854511676,0.0631277166502161,0.326350873188078,NA,NA,"FBgn0031514","CG3332"
"FBgn0031515",245.411544765161,0.816522843656153,0.109255459832461,7.4735198122662,7.80776776439796e-14,8.03965846700058e-10,"FBgn0031515","CG9664"
