"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","entrez","geneSymbol","cg","Bonf.correction"
"FBgn0029504",3606.69962415701,-0.620968660874541,0.107664784451839,-5.76761161076133,8.0402836521467e-09,1.11693940436351e-07,"FBgn0029504",31678,"CHES-1-like","CG12690",8.27908007661546e-05
"FBgn0029507",398.665350806498,1.33593473829241,0.15006567240889,8.90233400382424,5.46844219501266e-19,3.53046421249112e-17,"FBgn0029507",35613,"Tsp42Ed","CG12846",5.63085492820453e-15
"FBgn0029508",26.4950516814596,0.537189701697065,0.215281171725847,2.49529346849319,0.0125852995451539,0.0326137379628361,"FBgn0029508",59178,"Tsp42Ea","CG18817",1
"FBgn0029518",20.5222384347693,0.893050232937638,0.239639375813539,3.7266422928447,0.000194047543695636,0.000897439757986154,"FBgn0029518",3346142,"CG13376","CG13376",1
"FBgn0029606",4.20628949077851,0.631166970162931,0.235169731942741,2.68387842665316,0.00727735639465328,0.0207032077360883,"FBgn0029606",31203,"CG14052","CG14052",NA
"FBgn0029730",3.57748849091554,-0.628169305776583,0.233146038656581,-2.69431687279003,0.00705330737509831,0.0201376252741496,"FBgn0029730",31416,"CG12681","CG12681",NA
"FBgn0029733",18.9858278696354,-0.664192150722101,0.224048974987171,-2.96449537767416,0.00303179797744128,0.00972770801782294,"FBgn0029733",31419,"CG6927","CG6927",1
"FBgn0029761",11923.4745436266,-0.61167141217454,0.126348645478379,-4.84113945075265,1.29096735149474e-06,1.07362727839499e-05,"FBgn0029761",31456,"SK","CG10706",0.0132930908183413
"FBgn0029762",25.1001660008211,0.605400515959927,0.244622555887642,2.47483521608692,0.0133297662494738,0.0342253239633041,"FBgn0029762",31457,"NAAT1","CG3252",1
"FBgn0029766",430.980904733142,1.2392996591446,0.150005797488295,8.26167841440466,1.43638252069201e-16,7.5319044007554e-15,"FBgn0029766",31461,"CG15784","CG15784",1.47904308155656e-12
"FBgn0029785",14241.0283981977,0.536793220597981,0.0881277577765519,6.09107997458669,1.121515028888e-09,1.86958229218657e-08,"FBgn0029785",31483,"RpL35","CG4111",1.15482402524597e-05
"FBgn0029791",163.803535748334,0.611867561042005,0.176180407882516,3.47296029334898,0.000514751503913273,0.00211525369654428,"FBgn0029791",31490,"CG4096","CG4096",1
"FBgn0029810",53488.0320098111,0.684176950828651,0.0498507914075446,13.724495268998,7.24317749037182e-43,3.51734997347665e-40,"FBgn0029810",31509,"CG12239","CG12239",7.45829986183586e-39
"FBgn0029826",724.576358836549,0.534923908799045,0.0956577173070247,5.59206223876473,2.24388351013769e-08,2.78156880407634e-07,"FBgn0029826",31527,"CG6041","CG6041",0.000231052685038878
"FBgn0029831",123.18965806174,0.673374674853822,0.243867750487134,2.76122887716286,0.00575843057657456,0.0168979196498565,"FBgn0029831",31532,"CG5966","CG5966",1
"FBgn0029837",6991.18749659307,-1.13822287598542,0.0570397584776352,-19.9549034982627,1.35885084855653e-88,5.05900170917596e-85,"FBgn0029837",31540,"Tsp5D","CG4690",1.39920871875866e-84
"FBgn0029851",17.14342283719,1.04508276986663,0.245661093832005,4.25416476644572,2.09830757636091e-05,0.000127068055764241,"FBgn0029851",31556,"CG14445","CG14445",0.216062731137882
"FBgn0029858",201.807802891242,0.560301442608156,0.163208437703563,3.4330421300021,0.000596849348015872,0.00239017940766915,"FBgn0029858",31568,"CG15896","CG15896",1
"FBgn0029864",6839.9106268842,-0.617969020513302,0.0914150212154395,-6.76003803638489,1.37955518038046e-11,3.37900258983976e-10,"FBgn0029864",31574,"CG15894","CG15894",1.42052796923776e-07
"FBgn0029882",912.552680433627,0.596178362379401,0.138225236461482,4.31309345269618,1.60986029108702e-05,0.000100900839456515,"FBgn0029882",31597,"CG3226","CG3226",0.165767314173231
"FBgn0029915",181.372053889856,-0.571620664022958,0.101731435891655,-5.61891866572828,1.92156281551877e-08,2.41960936713969e-07,"FBgn0029915",31632,"CG14434","CG14434",0.000197863323113967
"FBgn0029924",272.522291656573,1.06540028054881,0.187146555494829,5.69286609487316,1.24924360030684e-08,1.63765279012055e-07,"FBgn0029924",31641,"CG4586","CG4586",0.000128634613523596
"FBgn0029944",246.313708305954,0.534854430991489,0.107481107734136,4.97626459446713,6.48230243974266e-07,5.82000288983005e-06,"FBgn0029944",31667,"Dok","CG2079",0.00667482682220302
"FBgn0029945",17.9800389778196,0.612251678416003,0.234696277223257,2.60869786968795,0.00908874489519682,0.0248196067810399,"FBgn0029945",31668,"CG18155","CG18155",1
"FBgn0029979",6287.90609559756,-0.705451278519085,0.128081888191762,-5.50781448086473,3.63315988544933e-08,4.31688965538123e-07,"FBgn0029979",31707,"CG10777","CG10777",0.000374106473404717
"FBgn0029990",1613.16278949976,0.924141451362503,0.231141851440323,3.99815717319848,6.38375576699164e-05,0.00033844748450579,"FBgn0029990",31721,"CG2233","CG2233",0.657335331327129
"FBgn0029997",4983.82127725637,-0.552059147863803,0.113716633625539,-4.85469126426743,1.20574445729734e-06,1.00876103697034e-05,"FBgn0029997",31729,"CG2258","CG2258",0.0124155506767907
"FBgn0030011",3801.61965472647,-0.527607540022972,0.0591276551384887,-8.92319404155653,4.53030039175531e-19,2.95900146640439e-17,"FBgn0030011",31744,"Gbeta5","CG10763",4.66485031339045e-15
"FBgn0030028",61.2700312769803,0.631403557960979,0.176453490646851,3.57830018350078,0.000345836117000964,0.00149136818176979,"FBgn0030028",31764,"Corp","CG10965",1
"FBgn0030029",75.254015852831,1.02760184189102,0.172006009033077,5.97422059652234,2.31192792800203e-09,3.62158808244807e-08,"FBgn0030029",31765,"CG15343","CG15343",2.38059218746369e-05
"FBgn0030033",4.936910501902,-0.576941776778191,0.242743470860761,-2.37675507700526,0.0174656808678893,0.0430817556566819,"FBgn0030033",31770,"CG1387","CG1387",1
"FBgn0030040",11.043820748706,0.620882446562971,0.244831231271631,2.53596096926918,0.0112139231799186,0.0296867286078481,"FBgn0030040",31779,"CG15347","CG15347",1
"FBgn0030051",40.5435676950118,0.81052960242869,0.22060900561765,3.67405491974096,0.00023873138480981,0.00107645976461073,"FBgn0030051",31797,"spirit","CG2056",1
"FBgn0030058",416.499555176205,-0.511895930657319,0.0991041908156732,-5.16522991050307,2.40143560412877e-07,2.40768709717363e-06,"FBgn0030058",31807,"CG11294","CG11294",0.00247275824157139
"FBgn0030067",223.265833553605,0.53562366990078,0.115477532140445,4.63833665279014,3.51224360486406e-06,2.63807994772876e-05,"FBgn0030067",31818,"Rbm13","CG10648",0.0361655723992853
"FBgn0030077",63.8526080060229,-0.566378385592431,0.15225797616051,-3.71986019960856,0.000199333081885933,0.000918461712699665,"FBgn0030077",31829,"CG15365","CG15365",1
"FBgn0030120",27.5386898359309,1.38182185227117,0.23935672503884,5.77306466758745,7.78425490897593e-09,1.08406911569018e-07,"FBgn0030120",31879,"CG17440","CG17440",8.01544727977252e-05
"FBgn0030159",800.23909688481,0.675395607921272,0.1562539916632,4.32242146733161,1.54326022747033e-05,9.6944170307177e-05,"FBgn0030159",31922,"CG9689","CG9689",0.15890950562262
"FBgn0030160",839.161949014967,0.779089248217814,0.147624223484197,5.27751631696959,1.30946547898518e-07,1.38892876873556e-06,"FBgn0030160",31923,"CG9691","CG9691",0.00134835660371104
"FBgn0030183",791.600288897038,-0.717499501020692,0.126281960454859,-5.68172602354531,1.3334214545475e-08,1.73619667388381e-07,"FBgn0030183",31949,"CG15309","CG15309",0.000137302407174756
"FBgn0030218",147.253271877186,0.666446041226362,0.145764844881921,4.57206291246854,4.82945879767841e-06,3.49806908633399e-05,"FBgn0030218",31990,"CG1628","CG1628",0.0497289372396946
"FBgn0030242",97.8159487141138,0.583812933717919,0.163435407100875,3.57213252669037,0.000354086136818539,0.00152517858161445,"FBgn0030242",32016,"sofe","CG1655",1
"FBgn0030243",3339.67753048682,-0.507722848549893,0.099631107580998,-5.09602734404137,3.46855049689973e-07,3.34255742017887e-06,"FBgn0030243",32017,"CG2186","CG2186",0.00357156644665765
"FBgn0030262",23.9114708795715,0.717526787834969,0.244740409193702,2.93178715439295,0.00337017637984987,0.0106572763268809,"FBgn0030262",32040,"Vago","CG2081",1
"FBgn0030270",29.2809029357462,0.681763069905149,0.220413959980047,3.09310295031615,0.00198075408270455,0.00670598434365782,"FBgn0030270",32051,"CG15199","CG15199",1
"FBgn0030272",7001.13143895612,0.561171175648354,0.0830857139338011,6.7541235319404,1.43701277056789e-11,3.50436585905519e-10,"FBgn0030272",32053,"CG15201","CG15201",1.47969204985376e-07
"FBgn0030292",570.695504812063,-0.626908552445934,0.121494475430838,-5.15997579497193,2.46981772346313e-07,2.46298162083569e-06,"FBgn0030292",32076,"CG11752","CG11752",0.00254317130984999
"FBgn0030309",309.447398540103,0.712356444581608,0.139810588068911,5.09515376782833,3.4845830886092e-07,3.34933808233014e-06,"FBgn0030309",32098,"CG1572","CG1572",0.0035880752063409
"FBgn0030310",52.9768350320513,1.42689510255628,0.236394047643146,6.03608727369601,1.57895879571033e-09,2.55481191479791e-08,"FBgn0030310",32099,"PGRP-SA","CG11709",1.62585387194293e-05
"FBgn0030317",629.159795234015,0.741673969970453,0.215193857059485,3.44653876325771,0.00056781709899352,0.00229537316989173,"FBgn0030317",32108,"CG1561","CG1561",1
"FBgn0030331",25.621782405059,-0.609485984404532,0.234411923960169,-2.60006391359211,0.0093206399189831,0.0253660397795132,"FBgn0030331",32127,"CG15221","CG15221",1
"FBgn0030348",830.608267445004,-0.523264111828408,0.069253916036407,-7.55573318847885,4.16506876986085e-14,1.46150095873115e-12,"FBgn0030348",32147,"CG10352","CG10352",4.28877131232572e-10
"FBgn0030389",10.1454907573372,-0.859181781010855,0.240618020130556,-3.57072916045388,0.000355988847532423,0.00153112536963022,"FBgn0030389",32193,"CG15927","CG15927",1
"FBgn0030396",76.8389727665717,1.13785046488943,0.171533226694016,6.63341142016259,3.28015856478912e-11,7.41621275508699e-10,"FBgn0030396",32201,"CG2556","CG2556",3.37757927416336e-07
"FBgn0030408",240.847191897091,-0.551958472657877,0.0833115113140837,-6.62523658437786,3.46692456938662e-11,7.79116308158534e-10,"FBgn0030408",32213,"CG11085","CG11085",3.5698922290974e-07
"FBgn0030452",37.5147052132566,-0.72814759611357,0.179078830077986,-4.06607300146239,4.78119645073018e-05,0.000262801098219515,"FBgn0030452",32263,"MFS10","CG4330",0.492319798531687
"FBgn0030455",15.9145098189731,1.1801988110753,0.24294190406295,4.85794665859495,1.18609350768512e-06,9.96800480612126e-06,"FBgn0030455",32266,"CG4318","CG4318",0.0122132048486337
"FBgn0030477",8.60033722990525,0.804575737695463,0.244284272685057,3.2936043276628,0.000989116271110373,0.00368247987734392,"FBgn0030477",32291,"dmrt11E","CG15749",1
"FBgn0030482",499.177182082831,1.06305788214337,0.169539032098263,6.27028401062964,3.6039014430716e-10,6.53441156130953e-09,"FBgn0030482",32297,"CG1673","CG1673",3.71093731593083e-06
"FBgn0030500",65.5484279825437,0.946494401859164,0.189421639100203,4.9967596434876,5.83016604563076e-07,5.31547377144225e-06,"FBgn0030500",32316,"Ndc80","CG9938",0.006003321977186
"FBgn0030501",10.0075876773393,1.07679696976243,0.246253565230394,4.37271626404672,1.22710161068647e-05,7.91310501718085e-05,"FBgn0030501",NA,"BthD","CG11177",0.126354652852386
"FBgn0030507",80.074354951849,0.60009494253238,0.173681151218804,3.45515295310531,0.000549980724015416,0.00223453426938093,"FBgn0030507",32323,"CG11164","CG11164",1
"FBgn0030551",29.823587459491,1.50025380599992,0.240549696568547,6.2367728057907,4.46689997813812e-10,8.00815503303766e-09,"FBgn0030551",32374,"CG11674","CG11674",4.59956690748882e-06
"FBgn0030559",1005.28339859336,-0.621159820619868,0.0684253762176305,-9.07791604454225,1.10673479312097e-19,7.77428987696107e-18,"FBgn0030559",32382,"CG13404","CG13404",1.13960481647666e-15
"FBgn0030586",20.4365778140721,1.16864778081196,0.243614118060119,4.79712666128635,1.60957828753275e-06,1.31413595712377e-05,"FBgn0030586",32412,"CG12539","CG12539",0.0165738276267247
"FBgn0030593",855.487884857163,-1.10689180865393,0.205854469305615,-5.37705988307019,7.57119976344011e-08,8.4058379878591e-07,"FBgn0030593",32419,"CG9512","CG9512",0.000779606439641428
"FBgn0030605",827.133043045518,-0.546881045123234,0.100883458493622,-5.42091888292874,5.92934624371679e-08,6.75075109032343e-07,"FBgn0030605",32434,"CG5548","CG5548",0.000610544782715518
"FBgn0030612",171.999944811433,-0.618446093598239,0.115629926453153,-5.34849508746165,8.86885829642736e-08,9.74004703174013e-07,"FBgn0030612",32441,"CG5599","CG5599",0.000913226338783125
"FBgn0030615",410.188373479215,-0.800708918496607,0.0987264716472784,-8.11037713732252,5.04628898541397e-16,2.46122278070256e-14,"FBgn0030615",32444,"Cyp4s3","CG9081",5.19616376828077e-12
"FBgn0030616",16972.5128827616,0.595008033470649,0.0941424477295028,6.32029491287788,2.61064593695702e-10,4.89233296474378e-09,"FBgn0030616",32446,"RpL37a","CG9091",2.68818212128464e-06
"FBgn0030617",7.36156830216716,-0.618566015767507,0.243427233866024,-2.54107153888931,0.0110513304744404,0.0293118760553372,"FBgn0030617",32447,"CG9095","CG9095",1
"FBgn0030653",115.891439103768,1.5163649019798,0.179189711328836,8.46234357282418,2.62057122010429e-17,1.44183053977068e-15,"FBgn0030653",32488,"CG7860","CG7860",2.69840218534139e-13
"FBgn0030660",172.455358039909,0.609985488168771,0.114268422375841,5.33818071069943,9.38838607882744e-08,1.02702139191404e-06,"FBgn0030660",32495,"CG8097","CG8097",0.000966722114536861
"FBgn0030675",30.3109957813722,0.61483906691699,0.207062610449248,2.96933891436519,0.00298441239318637,0.00960464661275693,"FBgn0030675",32511,"CG8191","CG8191",1
"FBgn0030691",76.1642491026033,0.739828451757229,0.185115453080729,3.99657856459227,6.42645600772813e-05,0.000339868181276237,"FBgn0030691",32528,"Efhc1.1","CG8959",0.661732175115766
"FBgn0030697",4.32523580164844,0.547591122393154,0.229423186417553,2.38681682938765,0.0169949564527303,0.042172110335602,"FBgn0030697",32538,"CG8565","CG8565",NA
"FBgn0030719",182.861490577068,-0.540168388169198,0.22522922010956,-2.39830510404662,0.0164711392169996,0.0410455497355351,"FBgn0030719",32566,"eIF5","CG9177",1
"FBgn0030721",72.4207331480863,1.38376026527697,0.178512099114449,7.75163292651557,9.07183132016338e-15,3.55520294789139e-13,"FBgn0030721",32570,"CG12698","CG12698",9.34126471037223e-11
"FBgn0030725",21.1468209298382,0.523877956883395,0.223580327162466,2.34313082699229,0.0191226763984976,0.0464710993678894,"FBgn0030725",32575,"CG8958","CG8958",1
"FBgn0030733",2912.32186167601,-0.507599493286485,0.0910150456618128,-5.57709431001756,2.44569292242379e-08,3.00836390424574e-07,"FBgn0030733",32586,"CG3560","CG3560",0.000251833000221978
"FBgn0030756",4.63158699805821,0.597336605142536,0.230609722741556,2.59024900616168,0.00959065311056429,0.0259868592014215,"FBgn0030756",32621,"CG9903","CG9903",NA
"FBgn0030769",242.807339301987,0.882986811543865,0.171447165173645,5.15019779212774,2.60211897218518e-07,2.57423089462677e-06,"FBgn0030769",32642,"CG13012","CG13012",0.00267940190565908
"FBgn0030776",57.9272920413525,-0.501949366984268,0.166919004502731,-3.00714330569863,0.00263715410608113,0.00863764639613494,"FBgn0030776",32650,"CG4653","CG4653",1
"FBgn0030841",43.9683825207223,-1.29870380451298,0.184145831385478,-7.05258324199783,1.75626280427964e-12,5.0296664771793e-11,"FBgn0030841",32728,"CG8568","CG8568",1.80842380956674e-08
"FBgn0030846",22.1997249900561,0.668377924474394,0.226868379110074,2.9461043760096,0.00321803789789308,0.0102358357077789,"FBgn0030846",32733,"CG12992","CG12992",1
"FBgn0030853",2112.07005792762,-0.520194823554301,0.0950187797614918,-5.47465274612083,4.38370378971875e-08,5.12150498194234e-07,"FBgn0030853",32740,"CG5703","CG5703",0.00045138997922734
"FBgn0030881",4.43383745940793,0.549025539806999,0.232579130351985,2.36059675249496,0.0182455582111559,0.0446597868858947,"FBgn0030881",32774,"CG12985","CG12985",NA
"FBgn0030886",75.8716894641925,-0.874128125159271,0.140173234545177,-6.23605589180826,4.48740826434179e-10,8.03202931160793e-09,"FBgn0030886",32781,"CG12672","CG12672",4.62068428979274e-06
"FBgn0030893",486.019142606805,0.590989102446642,0.11583657797107,5.10192128253513,3.36222603201041e-07,3.25413366997611e-06,"FBgn0030893",32790,"RhoGAP16F","CG7122",0.00346208414516112
"FBgn0030897",11692.1999220532,-0.620533893924353,0.139600174758186,-4.44507963546061,8.78593159930992e-06,5.89016026606797e-05,"FBgn0030897",32797,"Frq1","CG5744",0.0904687376780942
"FBgn0030925",30.7180985472517,0.913453039021808,0.244794703652427,3.73150654565949,0.000190338063499875,0.000881378868669198,"FBgn0030925",32831,"Hayan","CG6361",1
"FBgn0030932",63.0980789343799,-0.718811437960965,0.158448178090938,-4.53657117817043,5.71761981246625e-06,4.04690086726461e-05,"FBgn0030932",32839,"Ggt-1","CG6461",0.058874331208965
"FBgn0030992",11.0975677377904,0.798060567461397,0.24494236569463,3.25815652673307,0.00112138534284027,0.00410109786973902,"FBgn0030992",2768889,"CG33253","CG33253",1
"FBgn0030993",33.3237856222662,1.0614865953394,0.244629771879648,4.33915539872076,1.43031358451253e-05,9.0562201958166e-05,"FBgn0030993",32905,"Mec2","CG7635",0.147279389797256
"FBgn0031021",1297.66296788397,-0.576181763150914,0.114573544370652,-5.02892501332533,4.93237219259012e-07,4.56040273336416e-06,"FBgn0031021",32936,"CG12203","CG12203",0.00507886364671005
"FBgn0031034",18.8139608317195,0.57644930985958,0.243450006593134,2.36783443930224,0.0178925406142312,0.0439305916295923,"FBgn0031034",32952,"CG14205","CG14205",1
"FBgn0031042",32.8827088142633,1.2012338145145,0.22268321163367,5.39436181875539,6.87675238905832e-08,7.70375601137336e-07,"FBgn0031042",32961,"CG14221","CG14221",0.000708099193501336
"FBgn0031045",18.2893242115079,1.20840723300006,0.246871649646299,4.89488053703772,9.83654636180026e-07,8.45180087294579e-06,"FBgn0031045",32964,"CG14212","CG14212",0.0101286917887457
"FBgn0031066",6615.69238200769,-0.549624532242176,0.0690898365220608,-7.95521541097695,1.78820108477053e-15,7.83232075129493e-14,"FBgn0031066",32989,"CoVIb","CG14235",1.84131065698822e-11
"FBgn0031097",31.8573569606415,-1.52278994649033,0.200637395585566,-7.58976133061349,3.20495268809981e-14,1.15100053290633e-12,"FBgn0031097",33022,"obst-A","CG17052",3.30013978293638e-10
"FBgn0031104",10.6133583576673,1.16547858867206,0.248196146289163,4.69579647427005,2.65569869332806e-06,2.05839685675094e-05,"FBgn0031104",33032,"jb","CG15460",0.027345729445199
"FBgn0031117",85.6632666420038,0.505020643470072,0.154342106976257,3.27208597422971,0.00106757106800897,0.00392873188091999,"FBgn0031117",33047,"GstT3","CG1702",1
"FBgn0031142",87.6663114653377,0.876098380134675,0.192791945317143,4.54426858286787,5.51263323436011e-06,3.9092444821948e-05,"FBgn0031142",33075,"r-cup","CG10998",0.056763584414206
"FBgn0031169",17.2875573127316,-0.63389087987087,0.211761030213504,-2.99342555725085,0.00275864797871316,0.00898289774759396,"FBgn0031169",33102,"CG1494","CG1494",1
"FBgn0031184",139.75598969279,0.658336061887561,0.13023648696109,5.0549279794705,4.3055321377241e-07,4.03765646064152e-06,"FBgn0031184",33129,"CG14615","CG14615",0.00443340644221451
"FBgn0031214",270.342370222629,-1.28386304273068,0.158085418621179,-8.12132487568133,4.61121845248196e-16,2.2588903024461e-14,"FBgn0031214",33163,"CG11374","CG11374",4.74817164052067e-12
"FBgn0031216",8830.98429070361,-0.576706003625725,0.0843617242831149,-6.83610972305782,8.13726285142561e-12,2.07027537101532e-10,"FBgn0031216",33165,"Zir","CG11376",8.37893955811295e-08
"FBgn0031252",15.2830665676838,0.601069565097989,0.245447867774426,2.44886855423976,0.0143305735176992,0.0364763390198685,"FBgn0031252",33213,"CG13690","CG13690",1
"FBgn0031263",1491.68296247484,0.635358390048572,0.0995535891488945,6.38207417211565,1.74705302228369e-10,3.4173091428873e-09,"FBgn0031263",33231,"CG2789","CG2789",1.79894049704551e-06
"FBgn0031264",105.658530668596,0.598965946014283,0.143906284513507,4.16219450067216,3.15203688055958e-05,0.000182125696895337,"FBgn0031264",33232,"CG11835","CG11835",0.32456523759122
"FBgn0031267",219.660143416338,0.615701419458995,0.122324568862342,5.03334224011756,4.82001496184617e-07,4.47132451070264e-06,"FBgn0031267",33236,"Ipk2","CG13688",0.004963169406213
"FBgn0031302",375.374761008373,-0.730251285515647,0.0882784417577943,-8.27213610678817,1.31579968242598e-16,6.93215408161121e-15,"FBgn0031302",33287,"CG14340","CG14340",1.35487893299403e-12
"FBgn0031306",38794.1054463725,0.621038677064476,0.0979440638991308,6.34074850829206,2.28651527176816e-10,4.33583855184697e-09,"FBgn0031306",33291,"CG4577","CG4577",2.35442477533968e-06
"FBgn0031317",621.582390696296,0.626759113344838,0.0999023141264664,6.27371967131235,3.52522969315576e-10,6.42304901188526e-09,"FBgn0031317",33303,"CG5118","CG5118",3.62992901504248e-06
"FBgn0031378",56.5856047061859,0.822154896114335,0.187003521380045,4.39646745712066,1.10026847822902e-05,7.18229025911156e-05,"FBgn0031378",33371,"CG15362","CG15362",0.113294645203242
"FBgn0031384",5646.98816369696,-0.567279876879617,0.0465474123025255,-12.1871409992181,3.63967534330994e-34,1.04234702331868e-31,"FBgn0031384",33377,"CG4238","CG4238",3.74777370100624e-30
"FBgn0031413",115.532904011802,0.534043646586271,0.136984932231303,3.89855758503807,9.67673900386625e-05,0.000487723366128981,"FBgn0031413",33414,"CG9967","CG9967",0.996413815228108
"FBgn0031434",471.729808092573,0.554932968582874,0.112434802690009,4.93559783364289,7.99056125069404e-07,6.98876888089285e-06,"FBgn0031434",33441,"insv","CG3227",0.00822788091983965
"FBgn0031435",17.9650755275576,0.785475334208367,0.235560376503196,3.33449685328428,0.000854538673129499,0.00325079783384992,"FBgn0031435",33442,"Elba2","CG9883",1
"FBgn0031489",554.914923927607,1.20964139546739,0.165556865990372,7.30650093085078,2.74188603574489e-13,8.7000355492144e-12,"FBgn0031489",33510,"CG17224","CG17224",2.82332005100651e-09
"FBgn0031490",424.536746998405,0.853581540289455,0.225934052468266,3.77801190641392,0.000158085322778979,0.000751342540475923,"FBgn0031490",33511,"CG17264","CG17264",1
"FBgn0031494",41.1301518934054,1.54025050060449,0.219894288001082,7.00450436710254,2.47861692369988e-12,6.93826376461251e-11,"FBgn0031494",33515,"CG17219","CG17219",2.55223184633376e-08
"FBgn0031496",22.9746021392957,1.0079522140905,0.232427514373416,4.33663035466246,1.44683636480078e-05,9.1452831683418e-05,"FBgn0031496",33517,"CG17258","CG17258",0.148980740483537
"FBgn0031501",62.4768182216373,0.758375999405771,0.219547412588842,3.4542698110773,0.000551785036583855,0.0022410498449473,"FBgn0031501",33522,"CG17261","CG17261",1
"FBgn0031513",15.6217866702913,0.708325304301618,0.237029320758193,2.98834465725961,0.00280493048334153,0.00911235269588178,"FBgn0031513",33538,"CG3347","CG3347",1
"FBgn0031515",245.411544765161,0.816522843656153,0.109255459832461,7.4735198122662,7.80776776439796e-14,2.64257448971397e-12,"FBgn0031515",33540,"CG9664","CG9664",8.03965846700058e-10
"FBgn0031538",111.737491842838,0.813448788165933,0.213416212780399,3.8115604131864,0.000138092295222297,0.000666531048114884,"FBgn0031538",33564,"CG3246","CG3246",1
"FBgn0031549",91.035698563538,1.02329430625697,0.157411773479075,6.50074822003701,7.99214984208018e-11,1.65610986245257e-09,"FBgn0031549",33578,"Spindly","CG15415",8.22951669238997e-07
"FBgn0031559",3.23675129499951,0.607957669606016,0.21889781761784,2.7773582954007,0.00548027306087509,0.01621005556592,"FBgn0031559",33590,"CG3513","CG3513",NA
"FBgn0031568",908.716042328808,-0.573430244644877,0.109898744163209,-5.21780525347299,1.8105568130834e-07,1.8672307521079e-06,"FBgn0031568",33600,"CG10019","CG10019",0.00186433035043198
"FBgn0031610",63.5391918378094,0.539359883436655,0.199111895328446,2.70882803132857,0.00675213275237332,0.019378192708058,"FBgn0031610",33657,"CG15436","CG15436",1
"FBgn0031620",8.66345792292558,1.05994376272312,0.246434118688901,4.30112424514235,1.6993374042026e-05,0.00010585554638895,"FBgn0031620",33668,"CG11929","CG11929",0.174980772510742
"FBgn0031621",4.12713633702333,0.827268373358546,0.232309517980686,3.56106103852071,0.000369359199272083,0.00157939238004208,"FBgn0031621",33670,"Elba3","CG15634",NA
"FBgn0031622",12.7836248532047,1.20484272269031,0.246542405449425,4.88695938734753,1.02405207745935e-06,8.75859934093628e-06,"FBgn0031622",33671,"CG3251","CG3251",0.010544664241599
"FBgn0031630",59.3229919210088,-0.90724666732617,0.178617923373703,-5.07925884586642,3.78910159772849e-07,3.60788369522843e-06,"FBgn0031630",33679,"CG15629","CG15629",0.00390163791518103
"FBgn0031650",160.044221955038,0.622589568181799,0.144645111714242,4.30425584939071,1.67547949321763e-05,0.000104544304244401,"FBgn0031650",33702,"CG14044","CG14044",0.17252412341662
"FBgn0031695",499.272689609204,0.77340538137084,0.150867068489165,5.12640292620508,2.9533021749733e-07,2.89345894669095e-06,"FBgn0031695",33756,"Cyp4ac3","CG14031",0.00304101524957001
"FBgn0031703",601.823659638854,-0.737301568801024,0.081978566396739,-8.99383340314613,2.38754258439271e-19,1.62600384909038e-17,"FBgn0031703",33766,"CG12512","CG12512",2.45845259914918e-15
"FBgn0031715",8.80439460390056,0.631414610641386,0.235084324936479,2.68590690090459,0.00723332404456896,0.020593677352483,"FBgn0031715",33779,"tomb","CG14016",1
"FBgn0031716",2086.34700400735,-0.504988382488592,0.0481356264792055,-10.4909485847607,9.50690953001757e-26,1.29491064074105e-23,"FBgn0031716",33780,"CG14015","CG14015",9.78926474305909e-22
"FBgn0031733",11.4521853849128,1.27022865427527,0.24828319246385,5.11604769404687,3.12004198671191e-07,3.04347152398125e-06,"FBgn0031733",33802,"CG14006","CG14006",0.00321270723371726
"FBgn0031735",66.3775137897163,-0.632678408989576,0.198546680873632,-3.18654739633877,0.00143981894605747,0.00507297722666115,"FBgn0031735",33804,"CG11029","CG11029",1
"FBgn0031775",10.8522176283365,0.570763130445569,0.238089298596593,2.39726494978946,0.0165179749599242,0.0411347296159182,"FBgn0031775",33856,"CG9150","CG9150",1
"FBgn0031791",236.049645604178,-0.501664268639483,0.110607065279502,-4.53555355954693,5.74525954598541e-06,4.06131670057665e-05,"FBgn0031791",33874,"AANATL2","CG9486",0.0591589375450117
"FBgn0031816",808.797518364403,0.501665173142587,0.0898262819944808,5.58483733272419,2.33919056792281e-08,2.8837107564161e-07,"FBgn0031816",33901,"CG16947","CG16947",0.000240866452779012
"FBgn0031817",933.763757670607,-0.873500848647014,0.0705744213493595,-12.3770175078445,3.48037419578719e-35,1.14330292331609e-32,"FBgn0031817",33902,"CG9531","CG9531",3.58374130940207e-31
"FBgn0031837",59.5124443382937,0.748268217483022,0.178213888474074,4.19870877567365,2.68441289308248e-05,0.000158719997897503,"FBgn0031837",33925,"CG11320","CG11320",0.276413995600703
"FBgn0031848",13.6605814980427,0.930909756341955,0.246431349568847,3.77756222157068,0.000158370945983867,0.000752269339750939,"FBgn0031848",33938,"Nse1","CG11329",1
"FBgn0031886",11.9109807364263,0.845250801022344,0.246565005329939,3.42810529779471,0.000607809659825422,0.0024262423483167,"FBgn0031886",33992,"Nuf2","CG8902",1
"FBgn0031888",33.9479485052205,1.36266289960733,0.227049550826695,6.00161019762351,1.9537027695392e-09,3.10839120127968e-08,"FBgn0031888",33994,"Pvf2","CG13780",2.01172774179451e-05
"FBgn0031894",47.675547635012,0.784659581458298,0.195282400211851,4.01807628648083,5.86752028153648e-05,0.0003143133526354,"FBgn0031894",34000,"CG4496","CG4496",0.604178563389812
